"","GEOID","year","AGE_CATEGORY","fatality_count","rate"
"193","08001",2017,1,1,0.0276717029165975
"194","08001",2017,2,1,0.0255251805906527
"195","08001",2017,3,1,0.0263282607550945
"196","08001",2017,4,5,0.226254581655279
"197","08001",2017,5,1,0.0853242320819113
"198","08005",2017,3,1,0.0213242349930696
"199","08005",2017,4,2,0.076816715317253
"200","08005",2017,5,2,0.147797812592374
"201","08013",2017,5,3,0.202798620969377
"202","08031",2017,3,1,0.0276426360017691
"203","08031",2017,4,1,0.0496475027306126
"204","08031",2017,5,2,0.142846939504321
"205","08035",2017,5,2,0.250657977190124
"206","08041",2017,2,5,0.108117458807248
"207","08041",2017,3,1,0.0206411129688113
"208","08041",2017,4,2,0.07106057914372
"209","08041",2017,5,4,0.203977562468129
"210","08059",2017,1,1,0.0341413451689997
"211","08059",2017,3,1,0.0292303645026453
"212","08059",2017,4,1,0.0480445853752282
"213","08059",2017,5,1,0.080638658172728
"214","08069",2017,4,2,0.177336407164391
"215","08069",2017,5,1,0.0767106474378644
"216","08101",2017,4,1,0.150375939849624
"217","08101",2017,5,2,0.456412596987677
"218","08123",2017,4,3,0.239272611261764
"219","08123",2017,5,5,0.55420084238528
"220","09001",2017,2,1,0.0172117039586919
"221","09001",2017,4,1,0.024845337772367
"222","09001",2017,5,2,0.0772379701861435
"223","09003",2017,4,2,0.0569281566662871
"224","09003",2017,5,4,0.170735871606625
"225","09005",2017,4,1,0.143000143000143
"226","09009",2017,1,1,0.0223618596122454
"227","09009",2017,5,1,0.0385519873549481
"228","09011",2017,4,1,0.103626943005181
"229","09011",2017,5,1,0.13410218586563
"230","10003",2017,4,3,0.141649747391284
"231","10003",2017,5,1,0.0608383524974144
"232","10005",2017,1,1,0.0878580214373572
"233","10005",2017,2,1,0.0912575287461215
"234","10005",2017,3,1,0.0773096250483185
"235","11001",2017,2,1,0.0270943968787255
"236","11001",2017,4,1,0.0633432571102806
"237","12001",2017,2,1,0.0745489786789921
"238","12001",2017,3,2,0.153917192550408
"239","12001",2017,4,2,0.265957446808511
"240","12001",2017,5,1,0.0611845325501713
"241","12005",2017,3,1,0.0805347507449464
"242","12009",2017,3,2,0.0588789448893076
"243","12009",2017,4,1,0.0499525450821719
"244","12009",2017,5,1,0.0792707094728498
"245","12011",2017,1,2,0.0177618316000746
"246","12011",2017,2,1,0.00925900206475746
"247","12011",2017,3,2,0.0168585734275166
"248","12011",2017,4,5,0.0689075398630118
"249","12011",2017,5,12,0.288136000192091
"250","12015",2017,3,1,0.161655350792111
"251","12015",2017,5,1,0.482392667631452
"252","12017",2017,5,3,1.2214983713355
"253","12021",2017,3,1,0.0527509627050694
"254","12021",2017,5,2,0.33167495854063
"255","12023",2017,1,1,0.303214069132808
"256","12031",2017,1,1,0.0158569072688063
"257","12031",2017,2,5,0.0809519954666882
"258","12031",2017,3,2,0.0372800477184611
"259","12031",2017,4,2,0.0614156302779057
"260","12031",2017,5,5,0.228414801279123
"261","12033",2017,3,1,0.0609347388946438
"262","12033",2017,4,1,0.0947418285172904
"263","12033",2017,5,2,0.17223561832587
"264","12035",2017,3,1,0.16239038648912
"265","12035",2017,4,2,0.511116790186558
"266","12035",2017,5,1,0.318979266347687
"267","12057",2017,1,2,0.0224686281779066
"268","12057",2017,3,3,0.0328576278983166
"269","12057",2017,4,4,0.0738852561971259
"270","12057",2017,5,8,0.226282740283985
"271","12061",2017,1,2,0.296164667555161
"272","12061",2017,4,1,0.177147918511958
"273","12069",2017,4,1,0.0789951812939411
"274","12069",2017,5,2,0.251889168765743
"275","12071",2017,1,1,0.0290402207056774
"276","12071",2017,4,1,0.0430941607412196
"277","12071",2017,5,9,0.620604054613157
"278","12073",2017,5,3,0.186231299273698
"279","12081",2017,4,2,0.154416306361952
"280","12081",2017,5,1,0.14120304998588
"281","12083",2017,3,2,0.0956022944550669
"282","12083",2017,4,5,0.42870616479465
"283","12083",2017,5,1,0.142005112184039
"284","12085",2017,5,1,0.286204922724671
"285","12086",2017,1,1,0.00630616427557938
"286","12086",2017,3,3,0.0195447379050647
"287","12086",2017,4,6,0.0637511156445238
"288","12086",2017,5,13,0.206362308718014
"289","12089",2017,3,1,0.214086919289231
"290","12089",2017,4,1,0.345423143350604
"291","12089",2017,5,1,0.483325277912035
"292","12091",2017,1,1,0.0742666171555886
"293","12091",2017,2,1,0.0732171621027969
"294","12091",2017,5,2,0.521512385919166
"295","12095",2017,1,4,0.0479300221676352
"296","12095",2017,2,1,0.01275071085213
"297","12095",2017,3,2,0.0226290421126474
"298","12095",2017,4,4,0.0774593338497289
"299","12095",2017,5,7,0.186482670431841
"300","12097",2017,4,4,0.247985120892746
"301","12097",2017,5,3,0.271616115889543
"302","12099",2017,2,3,0.0376704588261885
"303","12099",2017,3,2,0.0258044538487343
"304","12099",2017,4,4,0.0794454706151066
"305","12099",2017,5,6,0.191137587206524
"306","12101",2017,2,1,0.0365898280278083
"307","12101",2017,4,3,0.156739811912226
"308","12101",2017,5,3,0.258933195235629
"309","12103",2017,3,1,0.0231032252102393
"310","12103",2017,4,3,0.104968509447166
"311","12103",2017,5,6,0.363636363636364
"312","12105",2017,2,1,0.0242506547676787
"313","12105",2017,3,2,0.0443882193665801
"314","12105",2017,4,1,0.0373036893348752
"315","12105",2017,5,4,0.246989811670269
"316","12107",2017,1,1,0.247892910262766
"317","12109",2017,1,1,0.0765872711955273
"318","12109",2017,4,2,0.19667617268168
"319","12109",2017,5,1,0.185391175380052
"320","12111",2017,1,1,0.0614930512852048
"321","12111",2017,2,1,0.0582784544553878
"322","12111",2017,3,3,0.164916717057886
"323","12111",2017,4,2,0.174855744011191
"324","12111",2017,5,1,0.112019715469923
"325","12115",2017,4,1,0.088581805297192
"326","12117",2017,4,2,0.113288773082588
"327","12117",2017,5,1,0.104166666666667
"328","12127",2017,2,1,0.037180249851279
"329","12127",2017,3,2,0.0744629360735694
"330","12127",2017,4,2,0.118680275338239
"331","12127",2017,5,6,0.480653689017063
"332","13013",2017,2,1,0.156764383132152
"333","13015",2017,4,1,0.201572263656521
"334","13015",2017,5,1,0.399680255795364
"335","13021",2017,4,1,0.152998776009792
"336","13031",2017,5,1,0.131078778345786
"337","13045",2017,4,1,0.206015657189946
"338","13045",2017,5,1,0.40950040950041
"339","13047",2017,5,1,0.362450163102573
"340","13051",2017,1,1,0.0524191434711957
"341","13051",2017,4,1,0.103359173126615
"342","13057",2017,1,1,0.0750863493016969
"343","13057",2017,4,3,0.25706940874036
"344","13059",2017,5,1,0.0819806525659944
"345","13063",2017,2,1,0.0493437284121188
"346","13063",2017,5,2,0.25974025974026
"347","13067",2017,1,1,0.0211251241101041
"348","13067",2017,5,2,0.103847551793966
"349","13073",2017,1,1,0.110290062865336
"350","13073",2017,5,1,0.220994475138122
"351","13077",2017,5,1,0.237925291458482
"352","13089",2017,1,2,0.0378386559709399
"353","13089",2017,4,1,0.0374363581910752
"354","13089",2017,5,5,0.291613204245888
"355","13095",2017,1,1,0.166917042230012
"356","13095",2017,4,1,0.27708506511499
"357","13097",2017,3,1,0.0935541210590326
"358","13097",2017,4,1,0.150308131669923
"359","13097",2017,5,2,0.6265664160401
"360","13113",2017,5,1,0.354484225451967
"361","13117",2017,2,1,0.054103771032841
"362","13117",2017,5,1,0.19588638589618
"363","13121",2017,2,1,0.0152942615930503
"364","13121",2017,3,2,0.0312353584257379
"365","13121",2017,4,6,0.149958761340631
"366","13121",2017,5,5,0.16604124464517
"367","13127",2017,4,1,0.280977802753582
"368","13127",2017,5,1,0.443458980044346
"369","13135",2017,1,1,0.0163738476904688
"370","13135",2017,2,1,0.0145093657956211
"371","13135",2017,4,7,0.153293622985284
"372","13135",2017,5,5,0.21426122728831
"373","13139",2017,1,3,0.237116661397407
"374","13139",2017,4,1,0.11134617525888
"375","13139",2017,5,1,0.191607587660471
"376","13151",2017,1,1,0.0734645900675874
"377","13151",2017,4,1,0.0912325517744731
"378","13151",2017,5,3,0.379602682525623
"379","13153",2017,1,1,0.0969086151758891
"380","13157",2017,4,2,0.788643533123028
"381","13157",2017,5,3,2.59965337954939
"382","13185",2017,3,1,0.122925629993854
"383","13215",2017,2,1,0.070402703463813
"384","13215",2017,3,1,0.076138267093041
"385","13245",2017,2,2,0.142897970848814
"386","13245",2017,4,2,0.278009452321379
"387","13245",2017,5,2,0.351741118536757
"388","13247",2017,3,1,0.141462724572075
"389","13255",2017,1,1,0.25706940874036
"390","13285",2017,1,1,0.219298245614035
"391","13285",2017,5,1,0.33101621979477
"392","13295",2017,2,1,0.33311125916056
"393","13295",2017,3,1,0.21128248468202
"394","13297",2017,3,1,0.154846701765252
"395","15001",2017,3,1,0.0816326530612245
"396","15001",2017,4,1,0.153186274509804
"397","15003",2017,4,1,0.0316836702363602
"398","15007",2017,1,1,0.228466986520448
"399","15007",2017,5,1,0.65402223675605
"400","16001",2017,3,1,0.0279236010275885
"401","16001",2017,5,2,0.162614846735507
"402","16005",2017,3,1,0.17286084701815
"403","16005",2017,4,2,0.483675937122128
"404","16019",2017,3,2,0.221116639027087
"405","16019",2017,4,1,0.177525297354873
"406","16019",2017,5,1,0.347101700798334
"407","16027",2017,1,1,0.0605326876513317
"408","16027",2017,2,1,0.0632111251580278
