cbsa_code,cbsa_name,fatality_count,pop_under18,rate,Metropolitan/Micropolitan Statistical Area
34940,"Naples-Marco Island, FL",3,63735,4.706989879971758,Metropolitan Statistical Area
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",9,102373,8.791380539790765,Metropolitan Statistical Area
35380,"New Orleans-Metairie, LA",9,74487,12.082645293809659,Metropolitan Statistical Area
35620,"New York-Newark-Jersey City, NY-NJ",44,1488213,2.956566029190714,Metropolitan Statistical Area
35660,"Niles, MI",1,32994,3.030854094683882,Metropolitan Statistical Area
35840,"North Port-Bradenton-Sarasota, FL",4,72836,5.49178977428744,Metropolitan Statistical Area
36100,"Ocala, FL",5,71703,6.973208931285999,Metropolitan Statistical Area
36260,"Ogden, UT",7,72179,9.69811163911941,Metropolitan Statistical Area
36420,"Oklahoma City, OK",6,62199,9.64645733854242,Metropolitan Statistical Area
36540,"Omaha, NE-IA",1,20812,4.804920238324043,Metropolitan Statistical Area
36740,"Orlando-Kissimmee-Sanford, FL",17,481582,3.5300322686479144,Metropolitan Statistical Area
37100,"Oxnard-Thousand Oaks-Ventura, CA",3,186442,1.6090794992544597,Metropolitan Statistical Area
37140,"Paducah, KY-IL",2,15008,13.326226012793176,Metropolitan Statistical Area
37340,"Palm Bay-Melbourne-Titusville, FL",2,112316,1.7806901955197836,Metropolitan Statistical Area
37460,"Panama City-Panama City Beach, FL",5,37131,13.465837171096927,Metropolitan Statistical Area
37620,"Parkersburg-Vienna, WV",1,17654,5.664438654129376,Metropolitan Statistical Area
37860,"Pensacola-Ferry Pass-Brent, FL",2,67997,2.941306234098563,Metropolitan Statistical Area
37900,"Peoria, IL",4,42902,9.323574658524079,Metropolitan Statistical Area
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",30,435549,6.887858771343753,Metropolitan Statistical Area
38060,"Phoenix-Mesa-Chandler, AZ",37,1036367,3.5701638512225884,Metropolitan Statistical Area
38240,"Pinehurst-Southern Pines, NC",2,22012,9.08595311648192,Metropolitan Statistical Area
38300,"Pittsburgh, PA",6,270475,2.218319622885664,Metropolitan Statistical Area
38540,"Pocatello, ID",2,22331,8.95615959876405,Metropolitan Statistical Area
38860,"Portland-South Portland, ME",3,55364,5.418683621125641,Metropolitan Statistical Area
